id,stateabb,ccode,year,p5
10606,LBR,450,1968,0
10607,LBR,450,1969,0
10608,LBR,450,1970,0
10609,LBR,450,1971,0
10610,LBR,450,1972,0
10611,LBR,450,1973,0
10612,LBR,450,1974,0
10613,LBR,450,1975,0
10614,LBR,450,1976,0
10615,LBR,450,1977,0
10616,LBR,450,1978,0
10617,LBR,450,1979,0
10618,LBR,450,1980,0
10619,LBR,450,1981,0
10620,LBR,450,1982,0
10621,LBR,450,1983,0
10622,LBR,450,1984,0
10623,LBR,450,1985,0
10624,LBR,450,1986,0
10625,LBR,450,1987,0
10626,LBR,450,1988,0
10627,LBR,450,1989,0
10628,LBR,450,1990,0
10629,LBR,450,1991,0
10630,LBR,450,1992,0
10631,LBR,450,1993,0
10632,LBR,450,1994,0
10633,LBR,450,1995,0
10634,LBR,450,1996,0
10635,LBR,450,1997,0
10636,LBR,450,1998,0
10637,LBR,450,1999,0
10638,LBR,450,2000,0
10639,LBR,450,2001,0
10640,LBR,450,2002,0
10641,LBR,450,2003,0
10642,LBR,450,2004,0
10643,LBR,450,2005,0
10644,LBR,450,2006,0
10645,LBR,450,2007,0
10646,LBR,450,2008,0
10647,LBR,450,2009,0
10648,LBR,450,2010,0
10649,LBR,450,2011,0
10650,LBR,450,2012,0
10651,LBR,450,2013,0
10652,LBR,450,2014,0
10653,LBR,450,2015,0
10654,LBR,450,2016,0
10655,LBR,450,2017,0
10656,LBR,450,2018,0
10657,SIE,451,1961,0
10658,SIE,451,1962,0
10659,SIE,451,1963,0
10660,SIE,451,1964,0
10661,SIE,451,1965,0
10662,SIE,451,1966,0
10663,SIE,451,1967,0
10664,SIE,451,1968,0
10665,SIE,451,1969,0
10666,SIE,451,1970,0
10667,SIE,451,1971,0
10668,SIE,451,1972,0
10669,SIE,451,1973,0
10670,SIE,451,1974,0
10671,SIE,451,1975,0
10672,SIE,451,1976,0
10673,SIE,451,1977,0
10674,SIE,451,1978,0
10675,SIE,451,1979,0
10676,SIE,451,1980,0
10677,SIE,451,1981,0
10678,SIE,451,1982,0
10679,SIE,451,1983,0
10680,SIE,451,1984,0
10681,SIE,451,1985,0
10682,SIE,451,1986,0
10683,SIE,451,1987,0
10684,SIE,451,1988,0
10685,SIE,451,1989,0
10686,SIE,451,1990,0
10687,SIE,451,1991,0
10688,SIE,451,1992,0
10689,SIE,451,1993,0
10690,SIE,451,1994,0
10691,SIE,451,1995,0
10692,SIE,451,1996,0
10693,SIE,451,1997,0
10694,SIE,451,1998,0
10695,SIE,451,1999,0
10696,SIE,451,2000,0
10697,SIE,451,2001,0
10698,SIE,451,2002,0
10699,SIE,451,2003,0
10700,SIE,451,2004,0
10701,SIE,451,2005,0
10702,SIE,451,2006,0
10703,SIE,451,2007,0
10704,SIE,451,2008,0
10705,SIE,451,2009,0
10706,SIE,451,2010,0
10707,SIE,451,2011,0
10708,SIE,451,2012,0
10709,SIE,451,2013,0
10710,SIE,451,2014,0
10711,SIE,451,2015,0
10712,SIE,451,2016,0
10713,SIE,451,2017,0
10714,SIE,451,2018,0
10715,GHA,452,1960,1
10716,GHA,452,1961,1
10717,GHA,452,1962,1
10718,GHA,452,1963,1
10719,GHA,452,1964,1
10720,GHA,452,1965,1
10721,GHA,452,1966,1
10722,GHA,452,1967,1
10723,GHA,452,1968,1
10724,GHA,452,1969,1
10725,GHA,452,1970,1
10726,GHA,452,1971,1
10727,GHA,452,1972,1
10728,GHA,452,1973,1
10729,GHA,452,1974,1
10730,GHA,452,1975,1
10731,GHA,452,1976,1
10732,GHA,452,1977,1
10733,GHA,452,1978,1
10734,GHA,452,1979,1
10735,GHA,452,1980,1
10736,GHA,452,1981,1
10737,GHA,452,1982,1
10738,GHA,452,1983,1
10739,GHA,452,1984,1
10740,GHA,452,1985,1
10741,GHA,452,1986,1
10742,GHA,452,1987,1
10743,GHA,452,1988,1
10744,GHA,452,1989,1
10745,GHA,452,1990,1
10746,GHA,452,1991,1
10747,GHA,452,1992,1
10748,GHA,452,1993,1
10749,GHA,452,1994,1
10750,GHA,452,1995,1
10751,GHA,452,1996,1
10752,GHA,452,1997,1
10753,GHA,452,1998,1
10754,GHA,452,1999,1
10755,GHA,452,2000,1
10756,GHA,452,2001,1
10757,GHA,452,2002,1
10758,GHA,452,2003,1
10759,GHA,452,2004,1
10760,GHA,452,2005,1
10761,GHA,452,2006,1
10762,GHA,452,2007,1
10763,GHA,452,2008,1
10764,GHA,452,2009,1
10765,GHA,452,2010,1
10766,GHA,452,2011,1
10767,GHA,452,2012,1
10768,GHA,452,2013,1
10769,GHA,452,2014,1
10770,GHA,452,2015,1
10771,GHA,452,2016,1
10772,GHA,452,2017,1
10773,GHA,452,2018,1
10774,TOG,461,1960,1
10775,TOG,461,1961,1
10776,TOG,461,1962,1
10777,TOG,461,1963,1
10778,TOG,461,1964,1
10779,TOG,461,1965,1
10780,TOG,461,1966,1
10781,TOG,461,1967,1
10782,TOG,461,1968,1
10783,TOG,461,1969,1
10784,TOG,461,1970,1
10785,TOG,461,1971,1
10786,TOG,461,1972,1
10787,TOG,461,1973,1
10788,TOG,461,1974,1
10789,TOG,461,1975,1
10790,TOG,461,1976,1
10791,TOG,461,1977,1
10792,TOG,461,1978,1
10793,TOG,461,1979,1
10794,TOG,461,1980,1
10795,TOG,461,1981,1
10796,TOG,461,1982,1
10797,TOG,461,1983,1
10798,TOG,461,1984,1
10799,TOG,461,1985,1
10800,TOG,461,1986,1
10801,TOG,461,1987,1
10802,TOG,461,1988,1
10803,TOG,461,1989,1
10804,TOG,461,1990,1
10805,TOG,461,1991,1
10806,TOG,461,1992,1
10807,TOG,461,1993,1
10808,TOG,461,1994,1
10809,TOG,461,1995,1
10810,TOG,461,1996,1
10811,TOG,461,1997,1
10812,TOG,461,1998,1
10813,TOG,461,1999,1
10814,TOG,461,2000,1
10815,TOG,461,2001,1
10816,TOG,461,2002,1
10817,TOG,461,2003,1
10818,TOG,461,2004,1
10819,TOG,461,2005,1
10820,TOG,461,2006,1
10821,TOG,461,2007,1
10822,TOG,461,2008,1
10823,TOG,461,2009,1
10824,TOG,461,2010,1
10825,TOG,461,2011,1
10826,TOG,461,2012,1
10827,TOG,461,2013,1
10828,TOG,461,2014,1
10829,TOG,461,2015,1
10830,TOG,461,2016,1
10831,TOG,461,2017,1
10832,TOG,461,2018,1
10833,CAO,471,1960,1
10834,CAO,471,1961,1
10835,CAO,471,1962,1
10836,CAO,471,1963,1
10837,CAO,471,1964,1
10838,CAO,471,1965,1
10839,CAO,471,1966,1
10840,CAO,471,1967,1
10841,CAO,471,1968,1
10842,CAO,471,1969,1
10843,CAO,471,1970,1
10844,CAO,471,1971,1
10845,CAO,471,1972,1
10846,CAO,471,1973,1
10847,CAO,471,1974,1
10848,CAO,471,1975,1
10849,CAO,471,1976,1
10850,CAO,471,1977,1
10851,CAO,471,1978,1
10852,CAO,471,1979,1
10853,CAO,471,1980,1
10854,CAO,471,1981,1
10855,CAO,471,1982,1
10856,CAO,471,1983,1
10857,CAO,471,1984,1
10858,CAO,471,1985,1
10859,CAO,471,1986,1
10860,CAO,471,1987,1
10861,CAO,471,1988,1
10862,CAO,471,1989,1
10863,CAO,471,1990,1
10864,CAO,471,1991,1
10865,CAO,471,1992,1
10866,CAO,471,1993,1
10867,CAO,471,1994,1
10868,CAO,471,1995,1
10869,CAO,471,1996,1
10870,CAO,471,1997,1
10871,CAO,471,1998,1
10872,CAO,471,1999,1
10873,CAO,471,2000,1
10874,CAO,471,2001,1
10875,CAO,471,2002,1
10876,CAO,471,2003,1
10877,CAO,471,2004,1
10878,CAO,471,2005,1
10879,CAO,471,2006,1
10880,CAO,471,2007,1
10881,CAO,471,2008,1
10882,CAO,471,2009,1
10883,CAO,471,2010,1
10884,CAO,471,2011,1
10885,CAO,471,2012,1
10886,CAO,471,2013,1
10887,CAO,471,2014,1
10888,CAO,471,2015,1
10889,CAO,471,2016,1
10890,CAO,471,2017,1
10891,CAO,471,2018,1
10892,NIG,475,1960,0
10893,NIG,475,1961,0
10894,NIG,475,1962,0
10895,NIG,475,1963,0
10896,NIG,475,1964,0
10897,NIG,475,1965,0
10898,NIG,475,1966,0
10899,NIG,475,1967,0
10900,NIG,475,1968,0
10901,NIG,475,1969,0
10902,NIG,475,1970,0
10903,NIG,475,1971,0
10904,NIG,475,1972,0
10905,NIG,475,1973,0
10906,NIG,475,1974,0
10907,NIG,475,1975,0
10908,NIG,475,1976,0
10909,NIG,475,1977,0
10910,NIG,475,1978,0
10911,NIG,475,1979,0
10912,NIG,475,1980,0
10913,NIG,475,1981,0
10914,NIG,475,1982,0
10915,NIG,475,1983,0
10916,NIG,475,1984,0
10917,NIG,475,1985,0
10918,NIG,475,1986,0
10919,NIG,475,1987,0
10920,NIG,475,1988,0
10921,NIG,475,1989,0
10922,NIG,475,1990,0
10923,NIG,475,1991,0
10924,NIG,475,1992,0
10925,NIG,475,1993,0
10926,NIG,475,1994,0
10927,NIG,475,1995,0
10928,NIG,475,1996,0
10929,NIG,475,1997,0
10930,NIG,475,1998,0
10931,NIG,475,1999,0
10932,NIG,475,2000,0
10933,NIG,475,2001,0
10934,NIG,475,2002,0
10935,NIG,475,2003,0
10936,NIG,475,2004,0
10937,NIG,475,2005,0
10938,NIG,475,2006,0
10939,NIG,475,2007,0
10940,NIG,475,2008,0
10941,NIG,475,2009,0
10942,NIG,475,2010,0
10943,NIG,475,2011,0
10944,NIG,475,2012,0
10945,NIG,475,2013,0
10946,NIG,475,2014,0
10947,NIG,475,2015,0
10948,NIG,475,2016,0
10949,NIG,475,2017,0
10950,NIG,475,2018,0
10951,GAB,481,1960,0
10952,GAB,481,1961,0
10953,GAB,481,1962,0
10954,GAB,481,1963,0
10955,GAB,481,1964,0
10956,GAB,481,1965,0
10957,GAB,481,1966,0
10958,GAB,481,1967,0
10959,GAB,481,1968,0
10960,GAB,481,1969,0
10961,GAB,481,1970,0
10962,GAB,481,1971,0
10963,GAB,481,1972,0
10964,GAB,481,1973,0
10965,GAB,481,1974,0
10966,GAB,481,1975,0
10967,GAB,481,1976,0
10968,GAB,481,1977,0
10969,GAB,481,1978,0
10970,GAB,481,1979,0
10971,GAB,481,1980,0
10972,GAB,481,1981,0
10973,GAB,481,1982,0
10974,GAB,481,1983,0
10975,GAB,481,1984,0
10976,GAB,481,1985,0
10977,GAB,481,1986,0
10978,GAB,481,1987,0
10979,GAB,481,1988,0
10980,GAB,481,1989,0
10981,GAB,481,1990,0
10982,GAB,481,1991,0
10983,GAB,481,1992,0
10984,GAB,481,1993,0
10985,GAB,481,1994,0
10986,GAB,481,1995,0
10987,GAB,481,1996,0
10988,GAB,481,1997,0
10989,GAB,481,1998,0
10990,GAB,481,1999,0
10991,GAB,481,2000,0
10992,GAB,481,2001,0
10993,GAB,481,2002,0
10994,GAB,481,2003,0
10995,GAB,481,2004,0
10996,GAB,481,2005,0
10997,GAB,481,2006,0
10998,GAB,481,2007,0
10999,GAB,481,2008,0
11000,GAB,481,2009,0
11001,GAB,481,2010,0
11002,GAB,481,2011,0
11003,GAB,481,2012,0
11004,GAB,481,2013,0
11005,GAB,481,2014,0
11006,GAB,481,2015,0
11007,GAB,481,2016,0
11008,GAB,481,2017,0
11009,GAB,481,2018,0
11010,CEN,482,1960,1
11011,CEN,482,1961,1
11012,CEN,482,1962,1
11013,CEN,482,1963,1
11014,CEN,482,1964,1
11015,CEN,482,1965,1
11016,CEN,482,1966,1
11017,CEN,482,1967,1
11018,CEN,482,1968,1
11019,CEN,482,1969,1
11020,CEN,482,1970,1
11021,CEN,482,1971,1
11022,CEN,482,1972,1
11023,CEN,482,1973,1
11024,CEN,482,1974,1
11025,CEN,482,1975,1
11026,CEN,482,1976,1
11027,CEN,482,1977,1
11028,CEN,482,1978,1
11029,CEN,482,1979,1
11030,CEN,482,1980,1
11031,CEN,482,1981,1
11032,CEN,482,1982,1
11033,CEN,482,1983,1
11034,CEN,482,1984,1
11035,CEN,482,1985,1
11036,CEN,482,1986,1
11037,CEN,482,1987,1
11038,CEN,482,1988,1
11039,CEN,482,1989,1
11040,CEN,482,1990,1
11041,CEN,482,1991,1
11042,CEN,482,1992,1
11043,CEN,482,1993,1
11044,CEN,482,1994,1
11045,CEN,482,1995,1
11046,CEN,482,1996,1
11047,CEN,482,1997,1
11048,CEN,482,1998,1
11049,CEN,482,1999,1
11050,CEN,482,2000,1
11051,CEN,482,2001,1
11052,CEN,482,2002,1
11053,CEN,482,2003,1
11054,CEN,482,2004,1
11055,CEN,482,2005,1
11056,CEN,482,2006,1
11057,CEN,482,2007,1
11058,CEN,482,2008,1
11059,CEN,482,2009,1
11060,CEN,482,2010,1
11061,CEN,482,2011,1
11062,CEN,482,2012,1
11063,CEN,482,2013,1
11064,CEN,482,2014,1
11065,CEN,482,2015,1
11066,CEN,482,2016,1
11067,CEN,482,2017,1
11068,CEN,482,2018,1
11069,CHA,483,1960,1
11070,CHA,483,1961,1
11071,CHA,483,1962,1
11072,CHA,483,1963,1
11073,CHA,483,1964,1
11074,CHA,483,1965,1
11075,CHA,483,1966,1
11076,CHA,483,1967,1
11077,CHA,483,1968,1
11078,CHA,483,1969,1
11079,CHA,483,1970,1
11080,CHA,483,1971,1
11081,CHA,483,1972,1
11082,CHA,483,1973,1
11083,CHA,483,1974,1
11084,CHA,483,1975,1
11085,CHA,483,1976,1
11086,CHA,483,1977,1
11087,CHA,483,1978,1
11088,CHA,483,1979,1
11089,CHA,483,1980,1
11090,CHA,483,1981,1
11091,CHA,483,1982,1
11092,CHA,483,1983,1
11093,CHA,483,1984,1
11094,CHA,483,1985,1
11095,CHA,483,1986,1
11096,CHA,483,1987,1
11097,CHA,483,1988,1
11098,CHA,483,1989,1
11099,CHA,483,1990,1
11100,CHA,483,1991,1
11101,CHA,483,1992,1
11102,CHA,483,1993,1
11103,CHA,483,1994,1
11104,CHA,483,1995,1
11105,CHA,483,1996,1
11106,CHA,483,1997,1
11107,CHA,483,1998,1
11108,CHA,483,1999,1
11109,CHA,483,2000,1
11110,CHA,483,2001,1
11111,CHA,483,2002,1
11112,CHA,483,2003,1
11113,CHA,483,2004,1
11114,CHA,483,2005,1
11115,CHA,483,2006,1
11116,CHA,483,2007,1
11117,CHA,483,2008,1
11118,CHA,483,2009,1
11119,CHA,483,2010,1
11120,CHA,483,2011,1
11121,CHA,483,2012,1
11122,CHA,483,2013,1
11123,CHA,483,2014,1
11124,CHA,483,2015,1
11125,CHA,483,2016,1
11126,CHA,483,2017,1
11127,CHA,483,2018,1
11128,CON,484,1960,1
11129,CON,484,1961,1
11130,CON,484,1962,1
11131,CON,484,1963,1
11132,CON,484,1964,1
11133,CON,484,1965,1
11134,CON,484,1966,1
11135,CON,484,1967,1
11136,CON,484,1968,1
11137,CON,484,1969,1
11138,CON,484,1970,1
11139,CON,484,1971,1
11140,CON,484,1972,1
11141,CON,484,1973,1
11142,CON,484,1974,1
11143,CON,484,1975,1
11144,CON,484,1976,1
11145,CON,484,1977,1
11146,CON,484,1978,1
11147,CON,484,1979,1
11148,CON,484,1980,1
11149,CON,484,1981,1
11150,CON,484,1982,1
11151,CON,484,1983,1
11152,CON,484,1984,1
11153,CON,484,1985,1
11154,CON,484,1986,1
11155,CON,484,1987,1
11156,CON,484,1988,1
11157,CON,484,1989,1
11158,CON,484,1990,1
11159,CON,484,1991,1
11160,CON,484,1992,1
11161,CON,484,1993,1
11162,CON,484,1994,1
11163,CON,484,1995,1
11164,CON,484,1996,1
11165,CON,484,1997,1
11166,CON,484,1998,1
11167,CON,484,1999,1
11168,CON,484,2000,1
11169,CON,484,2001,1
11170,CON,484,2002,1
11171,CON,484,2003,1
11172,CON,484,2004,1
11173,CON,484,2005,1
11174,CON,484,2006,1
11175,CON,484,2007,1
11176,CON,484,2008,1
11177,CON,484,2009,1
11178,CON,484,2010,1
11179,CON,484,2011,1
11180,CON,484,2012,1
11181,CON,484,2013,1
11182,CON,484,2014,1
11183,CON,484,2015,1
11184,CON,484,2016,1
11185,CON,484,2017,1
11186,CON,484,2018,1
11187,ZAI,490,1960,0
11188,ZAI,490,1961,0
11189,ZAI,490,1962,0
11190,ZAI,490,1963,0
11191,ZAI,490,1964,0
11192,ZAI,490,1965,0
11193,ZAI,490,1966,0
11194,ZAI,490,1967,0
11195,ZAI,490,1968,0
11196,ZAI,490,1969,0
11197,ZAI,490,1970,0
11198,ZAI,490,1971,0
11199,ZAI,490,1972,0
11200,ZAI,490,1973,0
11201,ZAI,490,1974,0
11202,ZAI,490,1975,0
11203,ZAI,490,1976,0
11204,ZAI,490,1977,0
11205,ZAI,490,1978,0
11206,ZAI,490,1979,0
11207,ZAI,490,1980,0
11208,ZAI,490,1981,0
11209,ZAI,490,1982,0
11210,ZAI,490,1983,0
11211,ZAI,490,1984,0
11212,ZAI,490,1985,0
11213,ZAI,490,1986,0
11214,ZAI,490,1987,0
11215,ZAI,490,1988,0
11216,ZAI,490,1989,0
11217,ZAI,490,1990,0
11218,ZAI,490,1991,0
11219,ZAI,490,1992,0
11220,ZAI,490,1993,0
11221,ZAI,490,1994,0
11222,ZAI,490,1995,0
11223,ZAI,490,1996,0
11224,ZAI,490,1997,0
11225,ZAI,490,1998,0
11226,ZAI,490,1999,0
11227,ZAI,490,2000,0
11228,ZAI,490,2001,0
11229,ZAI,490,2002,0
11230,ZAI,490,2003,0
11231,ZAI,490,2004,0
11232,ZAI,490,2005,0
11233,ZAI,490,2006,0
11234,ZAI,490,2007,0
11235,ZAI,490,2008,0
11236,ZAI,490,2009,0
11237,ZAI,490,2010,0
11238,ZAI,490,2011,0
11239,ZAI,490,2012,0
11240,ZAI,490,2013,0
11241,ZAI,490,2014,0
11242,ZAI,490,2015,0
11243,ZAI,490,2016,0
11244,ZAI,490,2017,0
11245,ZAI,490,2018,0
11246,UGA,500,1962,0
11247,UGA,500,1963,0
11248,UGA,500,1964,0
11249,UGA,500,1965,0
11250,UGA,500,1966,0
11251,UGA,500,1967,0
11252,UGA,500,1968,0
11253,UGA,500,1969,0
11254,UGA,500,1970,0
11255,UGA,500,1971,0
11256,UGA,500,1972,0
11257,UGA,500,1973,0
11258,UGA,500,1974,0
11259,UGA,500,1975,0
11260,UGA,500,1976,0
11261,UGA,500,1977,0
11262,UGA,500,1978,0
11263,UGA,500,1979,0
11264,UGA,500,1980,0
11265,UGA,500,1981,0
11266,UGA,500,1982,0
11267,UGA,500,1983,0
11268,UGA,500,1984,0
11269,UGA,500,1985,0
11270,UGA,500,1986,0
11271,UGA,500,1987,0
11272,UGA,500,1988,0
11273,UGA,500,1989,0
11274,UGA,500,1990,0
11275,UGA,500,1991,0
11276,UGA,500,1992,0
11277,UGA,500,1993,0
11278,UGA,500,1994,0
11279,UGA,500,1995,0
11280,UGA,500,1996,0
11281,UGA,500,1997,0
11282,UGA,500,1998,0
11283,UGA,500,1999,0
11284,UGA,500,2000,0
11285,UGA,500,2001,0
11286,UGA,500,2002,0
11287,UGA,500,2003,0
11288,UGA,500,2004,0
11289,UGA,500,2005,0
11290,UGA,500,2006,0
11291,UGA,500,2007,0
11292,UGA,500,2008,0
11293,UGA,500,2009,0
11294,UGA,500,2010,0
11295,UGA,500,2011,0
11296,UGA,500,2012,0
11297,UGA,500,2013,0
11298,UGA,500,2014,0
11299,UGA,500,2015,0
11300,UGA,500,2016,0
11301,UGA,500,2017,0
11302,UGA,500,2018,0
11303,KEN,501,1963,1
11304,KEN,501,1964,1
11305,KEN,501,1965,1
11306,KEN,501,1966,1
11307,KEN,501,1967,1
11308,KEN,501,1968,1
11309,KEN,501,1969,1
11310,KEN,501,1970,1
11311,KEN,501,1971,1
11312,KEN,501,1972,1
11313,KEN,501,1973,1
11314,KEN,501,1974,1
11315,KEN,501,1975,1
11316,KEN,501,1976,1
11317,KEN,501,1977,1
11318,KEN,501,1978,1
11319,KEN,501,1979,1
11320,KEN,501,1980,1
11321,KEN,501,1981,1
11322,KEN,501,1982,1
11323,KEN,501,1983,1
11324,KEN,501,1984,1
11325,KEN,501,1985,1
11326,KEN,501,1986,1
11327,KEN,501,1987,1
11328,KEN,501,1988,1
11329,KEN,501,1989,1
11330,KEN,501,1990,1
11331,KEN,501,1991,1
11332,KEN,501,1992,1
11333,KEN,501,1993,1
11334,KEN,501,1994,1
11335,KEN,501,1995,1
11336,KEN,501,1996,1
11337,KEN,501,1997,1
11338,KEN,501,1998,1
11339,KEN,501,1999,1
11340,KEN,501,2000,1
11341,KEN,501,2001,1
11342,KEN,501,2002,1
11343,KEN,501,2003,1
11344,KEN,501,2004,1
11345,KEN,501,2005,1
11346,KEN,501,2006,1
11347,KEN,501,2007,1
11348,KEN,501,2008,1
11349,KEN,501,2009,1
11350,KEN,501,2010,1
11351,KEN,501,2011,1
11352,KEN,501,2012,1
11353,KEN,501,2013,1
11354,KEN,501,2014,1
11355,KEN,501,2015,1
11356,KEN,501,2016,1
11357,KEN,501,2017,1
11358,KEN,501,2018,1
11359,TAZ,510,1961,1
11360,TAZ,510,1962,1
11361,TAZ,510,1963,1
11362,TAZ,510,1964,1
11363,TAZ,510,1965,1
11364,TAZ,510,1966,1
11365,TAZ,510,1967,1
11366,TAZ,510,1968,1
11367,TAZ,510,1969,1
11368,TAZ,510,1970,1
11369,TAZ,510,1971,1
11370,TAZ,510,1972,1
11371,TAZ,510,1973,1
11372,TAZ,510,1974,1
11373,TAZ,510,1975,1
11374,TAZ,510,1976,1
11375,TAZ,510,1977,1
11376,TAZ,510,1978,1
11377,TAZ,510,1979,1
11378,TAZ,510,1980,1
11379,TAZ,510,1981,1
11380,TAZ,510,1982,1
11381,TAZ,510,1983,1
11382,TAZ,510,1984,1
11383,TAZ,510,1985,1
11384,TAZ,510,1986,1
11385,TAZ,510,1987,1
11386,TAZ,510,1988,1
11387,TAZ,510,1989,1
11388,TAZ,510,1990,1
11389,TAZ,510,1991,1
11390,TAZ,510,1992,1
11391,TAZ,510,1993,1
11392,TAZ,510,1994,1
11393,TAZ,510,1995,1
11394,TAZ,510,1996,1
11395,TAZ,510,1997,1
11396,TAZ,510,1998,1
11397,TAZ,510,1999,1
11398,TAZ,510,2000,1
11399,TAZ,510,2001,1
11400,TAZ,510,2002,1
11401,TAZ,510,2003,1
11402,TAZ,510,2004,1
11403,TAZ,510,2005,1
11404,TAZ,510,2006,1
11405,TAZ,510,2007,1
11406,TAZ,510,2008,1
11407,TAZ,510,2009,1
11408,TAZ,510,2010,1
11409,TAZ,510,2011,1
11410,TAZ,510,2012,1
11411,TAZ,510,2013,1
11412,TAZ,510,2014,1
11413,TAZ,510,2015,1
11414,TAZ,510,2016,1
11415,TAZ,510,2017,1
11416,TAZ,510,2018,1
11417,BUI,516,1962,1
11418,BUI,516,1963,1
11419,BUI,516,1964,1
11420,BUI,516,1965,1
11421,BUI,516,1966,1
11422,BUI,516,1967,1
11423,BUI,516,1968,1
11424,BUI,516,1969,1
11425,BUI,516,1970,1
11426,BUI,516,1971,1
11427,BUI,516,1972,1
11428,BUI,516,1973,1
11429,BUI,516,1974,1
11430,BUI,516,1975,1
11431,BUI,516,1976,1
11432,BUI,516,1977,1
11433,BUI,516,1978,1
11434,BUI,516,1979,1
11435,BUI,516,1980,1
11436,BUI,516,1981,1
11437,BUI,516,1982,1
11438,BUI,516,1983,1
11439,BUI,516,1984,1
11440,BUI,516,1985,1
11441,BUI,516,1986,1
11442,BUI,516,1987,1
11443,BUI,516,1988,1
11444,BUI,516,1989,1
11445,BUI,516,1990,1
11446,BUI,516,1991,1
11447,BUI,516,1992,1
11448,BUI,516,1993,1
11449,BUI,516,1994,1
11450,BUI,516,1995,1
11451,BUI,516,1996,1
11452,BUI,516,1997,1
11453,BUI,516,1998,1
11454,BUI,516,1999,1
11455,BUI,516,2000,1
11456,BUI,516,2001,1
11457,BUI,516,2002,1
11458,BUI,516,2003,1
11459,BUI,516,2004,1
11460,BUI,516,2005,1
11461,BUI,516,2006,1
11462,BUI,516,2007,1
11463,BUI,516,2008,1
11464,BUI,516,2009,1
11465,BUI,516,2010,1
11466,BUI,516,2011,1
11467,BUI,516,2012,1
11468,BUI,516,2013,1
11469,BUI,516,2014,1
11470,BUI,516,2015,1
11471,BUI,516,2016,1
11472,BUI,516,2017,1
11473,BUI,516,2018,1
11474,RWA,517,1961,0
11475,RWA,517,1962,0
11476,RWA,517,1963,0
11477,RWA,517,1964,0
11478,RWA,517,1965,0
11479,RWA,517,1966,0
11480,RWA,517,1967,0
11481,RWA,517,1968,0
11482,RWA,517,1969,0
11483,RWA,517,1970,0
11484,RWA,517,1971,0
11485,RWA,517,1972,0
11486,RWA,517,1973,0
11487,RWA,517,1974,0
11488,RWA,517,1975,0
11489,RWA,517,1976,0
11490,RWA,517,1977,0
11491,RWA,517,1978,0
11492,RWA,517,1979,0
11493,RWA,517,1980,0
11494,RWA,517,1981,0
11495,RWA,517,1982,0
11496,RWA,517,1983,0
11497,RWA,517,1984,0
11498,RWA,517,1985,0
11499,RWA,517,1986,0
11500,RWA,517,1987,0
11501,RWA,517,1988,0
11502,RWA,517,1989,0
11503,RWA,517,1990,0
11504,RWA,517,1991,0
11505,RWA,517,1992,0
11506,RWA,517,1993,0
11507,RWA,517,1994,0
11508,RWA,517,1995,0
11509,RWA,517,1996,0
11510,RWA,517,1997,0
11511,RWA,517,1998,0
11512,RWA,517,1999,0
11513,RWA,517,2000,0
11514,RWA,517,2001,0
11515,RWA,517,2002,0
11516,RWA,517,2003,0
11517,RWA,517,2004,0
11518,RWA,517,2005,0
11519,RWA,517,2006,0
11520,RWA,517,2007,0
11521,RWA,517,2008,0
11522,RWA,517,2009,0
11523,RWA,517,2010,0
11524,RWA,517,2011,0
11525,RWA,517,2012,0
11526,RWA,517,2013,0
11527,RWA,517,2014,0
11528,RWA,517,2015,0
11529,RWA,517,2016,0
11530,RWA,517,2017,0
11531,RWA,517,2018,0
11532,SOM,520,1960,0
11533,SOM,520,1961,0
11534,SOM,520,1962,0
11535,SOM,520,1963,0
11536,SOM,520,1964,0
11537,SOM,520,1965,0
11538,SOM,520,1966,0
11539,SOM,520,1967,0
11540,SOM,520,1968,0
11541,SOM,520,1969,0
11542,SOM,520,1970,0
11543,SOM,520,1971,0
11544,SOM,520,1972,0
11545,SOM,520,1973,0
11546,SOM,520,1974,0
11547,SOM,520,1975,0
11548,SOM,520,1976,0
11549,SOM,520,1977,0
11550,SOM,520,1978,0
11551,SOM,520,1979,0
11552,SOM,520,1980,0
11553,SOM,520,1981,0
11554,SOM,520,1982,0
11555,SOM,520,1983,0
11556,SOM,520,1984,0
11557,SOM,520,1985,0
11558,SOM,520,1986,0
11559,SOM,520,1987,0
11560,SOM,520,1988,0
11561,SOM,520,1989,0
11562,SOM,520,1990,0
11563,SOM,520,1991,0
11564,SOM,520,1992,0
11565,SOM,520,1993,0
11566,SOM,520,1994,0
11567,SOM,520,1995,0
11568,SOM,520,1996,0
11569,SOM,520,1997,0
11570,SOM,520,1998,0
11571,SOM,520,1999,0
11572,SOM,520,2000,0
11573,SOM,520,2001,0
11574,SOM,520,2002,0
11575,SOM,520,2003,0
11576,SOM,520,2004,0
11577,SOM,520,2005,0
11578,SOM,520,2006,0
11579,SOM,520,2007,0
11580,SOM,520,2008,0
11581,SOM,520,2009,0
11582,SOM,520,2010,0
11583,SOM,520,2011,0
11584,SOM,520,2012,0
11585,SOM,520,2013,0
11586,SOM,520,2014,0
11587,SOM,520,2015,0
11588,SOM,520,2016,0
11589,SOM,520,2017,0
11590,SOM,520,2018,0
11591,DJI,522,1977,1
11592,DJI,522,1978,1
11593,DJI,522,1979,1
11594,DJI,522,1980,1
11595,DJI,522,1981,1
11596,DJI,522,1982,1
11597,DJI,522,1983,1
11598,DJI,522,1984,1
11599,DJI,522,1985,1
