id,stateabb1,ccode1,stateabb2,ccode2,year,defense,eventID_state1,milex_1,milex_2,milper_1,milper_2,irst_1,irst_2,pec_1,pec_2,tpop_1,tpop_2
184,USA,2,HAI,41,1998,1,USA_2_1998,279702000.0,49000.0,1510.0,0.0,98658.0,0.0,3126886.0,2367.0,274028.0,7952.0
185,USA,2,HAI,41,1999,1,USA_2_1999,292147000.0,50000.0,1490.0,0.0,97427.0,0.0,3161089.0,2350.0,276218.0,8087.0
186,USA,2,HAI,41,2000,1,USA_2_2000,303136000.0,43000.0,1366.0,-9.0,101803.0,0.0,3283713.0,2235.0,278357.0,8222.0
187,USA,2,HAI,41,2001,1,USA_2_2001,322365000.0,40000.0,1368.0,3.0,90104.0,0.0,3184088.0,2243.0,285112.0,8132.0
188,USA,2,HAI,41,2002,1,USA_2_2002,348555000.0,32000.0,1414.0,-9.0,91587.0,0.0,3227356.0,2511.0,290270.0,8860.0
189,USA,2,HAI,41,2003,1,USA_2_2003,404920000.0,22000.0,1427.0,-9.0,93677.0,0.0,3243291.0,2425.0,292883.0,8996.0
190,USA,2,HAI,41,2004,1,USA_2_2004,455908000.0,-9.0,1450.0,-9.0,99681.0,0.0,3267987.0,2398.0,295487.0,9130.0
191,USA,2,HAI,41,2005,1,USA_2_2005,495326000.0,-9.0,1474.0,0.0,94897.0,0.0,3267376.0,3954.0,298166.0,9261.0
192,USA,2,HAI,41,2006,1,USA_2_2006,521840000.0,-9.0,1546.0,0.0,98557.0,0.0,3245355.0,4077.0,300943.0,9389.0
193,USA,2,HAI,41,2007,1,USA_2_2007,552568000.0,-9.0,1506.0,-9.0,98102.0,0.0,3309846.0,4187.0,303787.0,9514.0
194,USA,2,HAI,41,2008,1,USA_2_2008,616073000.0,-9.0,1498.0,3.0,91350.0,0.0,3258569.0,4253.0,306657.0,9638.0
195,USA,2,HAI,41,2009,1,USA_2_2009,662049000.0,-9.0,1540.0,0.0,58196.0,0.0,3108946.0,4418.0,309492.0,9765.0
196,USA,2,HAI,41,2010,1,USA_2_2010,693600000.0,-9.0,1580.0,0.0,80495.0,0.0,3211935.0,4511.0,312247.0,9896.0
197,USA,2,HAI,41,2011,1,USA_2_2011,687000000.0,-9.0,1564.0,0.0,86398.0,0.0,3206262.0,4708.0,314912.0,10033.0
198,USA,2,HAI,41,2012,1,USA_2_2012,655388000.0,-9.0,1569.0,0.0,88695.0,0.0,3159873.0,4883.0,317505.0,10174.0
199,USA,2,DOM,42,1936,0,USA_2_1936,932600.0,1800.0,291.0,3.0,48534.0,0.0,825460.0,0.0,128181.0,1520.0
200,USA,2,DOM,42,1937,0,USA_2_1937,1032900.0,2000.0,312.0,3.0,51380.0,0.0,869666.0,0.0,128961.0,1560.0
201,USA,2,DOM,42,1938,0,USA_2_1938,1131499.0,1900.0,323.0,3.0,28805.0,0.0,751346.0,0.0,129969.0,1600.0
202,USA,2,DOM,42,1939,0,USA_2_1939,980000.0,1900.0,334.0,2.0,47898.0,0.0,829091.0,0.0,131028.0,1630.0
203,USA,2,DOM,42,1940,0,USA_2_1940,1657000.0,-9.0,458.0,3.0,60765.0,0.0,939812.0,0.0,132122.0,1760.0
204,USA,2,DOM,42,1941,0,USA_2_1941,6301000.0,-9.0,1801.0,3.0,75150.0,0.0,1031214.0,0.0,133402.0,1800.0
205,USA,2,DOM,42,1942,0,USA_2_1942,26001000.0,2113.0,3859.0,4.0,78047.0,0.0,1103469.0,0.0,134860.0,1840.0
206,USA,2,DOM,42,1943,0,USA_2_1943,72109000.0,2355.0,9045.0,4.0,80592.0,0.0,1169553.0,0.0,136739.0,1890.0
207,USA,2,DOM,42,1944,0,USA_2_1944,87000000.0,3141.0,11452.0,4.0,81322.0,0.0,1247643.0,0.0,138397.0,1930.0
208,USA,2,DOM,42,1945,1,USA_2_1945,90000000.0,3574.0,12123.0,4.0,72304.0,0.0,1219068.0,4.0,139928.0,1980.0
209,USA,2,DOM,42,1946,1,USA_2_1946,45133984.0,3856.0,3030.0,7.0,60421.0,0.0,1188144.0,5.0,141389.0,2030.0
210,USA,2,DOM,42,1947,1,USA_2_1947,14315999.0,5500.0,1583.0,10.0,77015.0,0.0,1315777.0,6.0,144126.0,2080.0
211,USA,2,DOM,42,1948,1,USA_2_1948,10960998.0,-9.0,1446.0,15.0,80413.0,0.0,1396394.0,7.0,147208.0,2130.0
212,USA,2,DOM,42,1949,1,USA_2_1949,13503000.0,-9.0,1615.0,15.0,70740.0,0.0,1199344.0,9.0,149767.0,2190.0
213,USA,2,DOM,42,1950,1,USA_2_1950,14559000.0,17649.0,1460.0,15.0,87848.0,0.0,1241836.0,10.0,152271.0,2240.0
214,USA,2,DOM,42,1951,1,USA_2_1951,33398000.0,-9.0,3249.0,15.0,95435.0,0.0,1325948.0,12.0,154878.0,2310.0
215,USA,2,DOM,42,1952,1,USA_2_1952,47852000.0,-9.0,3636.0,16.0,84520.0,0.0,1309824.0,14.0,157553.0,2297.0
216,USA,2,DOM,42,1953,1,USA_2_1953,49621008.0,25178.0,3555.0,16.0,101250.0,0.0,1347597.0,21.0,160184.0,2379.0
217,USA,2,DOM,42,1954,1,USA_2_1954,42786000.0,22369.0,3302.0,16.0,80115.0,0.0,1302449.0,23.0,163026.0,2464.0
218,USA,2,DOM,42,1955,1,USA_2_1955,40518000.0,30372.0,2935.0,9.0,106173.0,0.0,1415958.0,24.0,165931.0,2554.0
219,USA,2,DOM,42,1956,1,USA_2_1956,41773008.0,-9.0,2806.0,9.0,104522.0,0.0,1492506.0,29.0,168903.0,2644.0
220,USA,2,DOM,42,1957,1,USA_2_1957,44548000.0,-9.0,2796.0,18.0,102253.0,0.0,1494767.0,32.0,171984.0,2740.0
221,USA,2,DOM,42,1958,1,USA_2_1958,45503008.0,34500.0,2411.0,18.0,77342.0,0.0,1437859.0,35.0,174882.0,2839.0
222,USA,2,DOM,42,1959,1,USA_2_1959,46614000.0,42600.0,2328.0,18.0,84773.0,0.0,1513627.0,39.0,177830.0,2941.0
223,USA,2,DOM,42,1960,1,USA_2_1960,45380000.0,33400.0,2306.0,18.0,90067.0,0.0,1421218.0,43.0,180671.0,3231.0
224,USA,2,DOM,42,1961,1,USA_2_1961,47808000.0,31600.0,2307.0,19.0,88917.0,0.0,1447002.0,46.0,183691.0,3341.0
225,USA,2,DOM,42,1962,1,USA_2_1962,52381008.0,33100.0,2807.0,19.0,89202.0,0.0,1508570.0,54.0,186538.0,3453.0
226,USA,2,DOM,42,1963,1,USA_2_1963,52295008.0,34000.0,2700.0,20.0,99120.0,0.0,1589655.0,56.0,189242.0,3569.0
227,USA,2,DOM,42,1964,1,USA_2_1964,51213008.0,37000.0,2687.0,19.0,115281.0,0.0,1610682.0,65.0,191889.0,3687.0
228,USA,2,DOM,42,1965,1,USA_2_1965,51827008.0,35000.0,2660.0,17.0,119260.0,0.0,1700357.0,62.0,194303.0,3806.0
229,USA,2,DOM,42,1966,1,USA_2_1966,67572000.0,32400.0,3090.0,19.0,121655.0,0.0,1784048.0,77.0,196560.0,3926.0
230,USA,2,DOM,42,1967,1,USA_2_1967,75448000.0,31200.0,3380.0,19.0,115406.0,0.0,1903194.0,86.0,198712.0,4049.0
231,USA,2,DOM,42,1968,1,USA_2_1968,80732000.0,32500.0,3550.0,18.0,119262.0,0.0,2094353.0,667.0,200706.0,4173.0
232,USA,2,DOM,42,1969,1,USA_2_1969,81446000.0,31000.0,3460.0,17.0,128152.0,0.0,2198902.0,868.0,202677.0,4222.0
233,USA,2,DOM,42,1970,1,USA_2_1970,77827008.0,31600.0,3070.0,17.0,119309.0,0.0,2276904.0,1123.0,205052.0,4062.0
234,USA,2,DOM,42,1971,1,USA_2_1971,74862000.0,31900.0,2720.0,16.0,109265.0,0.0,2311854.0,1234.0,207661.0,4182.0
235,USA,2,DOM,42,1972,1,USA_2_1972,77639000.0,34400.0,2323.0,16.0,120875.0,0.0,2396418.0,1349.0,209896.0,4305.0
236,USA,2,DOM,42,1973,1,USA_2_1973,78385000.0,36600.0,2206.0,16.0,136804.0,0.0,2490304.0,2534.0,211909.0,4432.0
237,USA,2,DOM,42,1974,1,USA_2_1974,85906000.0,47600.0,2146.0,18.0,132196.0,0.0,2430725.0,2852.0,213854.0,4562.0
238,USA,2,DOM,42,1975,1,USA_2_1975,90948000.0,57200.0,2098.0,18.0,105897.0,0.0,2393766.0,3254.0,215973.0,4697.0
239,USA,2,DOM,42,1976,1,USA_2_1976,91013000.0,67400.0,2075.0,18.0,116121.0,0.0,2536257.0,3487.0,218035.0,4835.0
240,USA,2,DOM,42,1977,1,USA_2_1977,100925000.0,75800.0,2060.0,19.0,113701.0,0.0,2619481.0,3573.0,220239.0,5303.0
241,USA,2,DOM,42,1978,1,USA_2_1978,109247000.0,87100.0,2060.0,19.0,124314.0,0.0,2612982.0,3703.0,222585.0,5431.0
242,USA,2,DOM,42,1979,1,USA_2_1979,122279000.0,158000.0,2033.0,19.0,123688.0,0.0,2659868.0,3947.0,225055.0,5562.0
243,USA,2,DOM,42,1980,1,USA_2_1980,143981000.0,165000.0,2050.0,24.0,101456.0,0.0,2584210.0,3610.0,227726.0,5697.0
244,USA,2,DOM,42,1981,1,USA_2_1981,169888000.0,118000.0,2101.0,24.0,109614.0,0.0,2502657.0,3698.0,229966.0,5836.0
245,USA,2,DOM,42,1982,1,USA_2_1982,196345000.0,128000.0,2168.0,25.0,67656.0,0.0,2380353.0,3575.0,232188.0,5978.0
246,USA,2,DOM,42,1983,1,USA_2_1983,217198000.0,129000.0,2201.0,23.0,76762.0,0.0,2378677.0,4108.0,234307.0,6123.0
247,USA,2,DOM,42,1984,1,USA_2_1984,237052000.0,156000.0,2222.0,22.0,83940.0,0.0,2467563.0,3911.0,236348.0,6269.0
248,USA,2,DOM,42,1985,1,USA_2_1985,245154000.0,50990.0,2244.0,22.0,80067.0,0.0,2466405.0,3957.0,238466.0,6416.0
249,USA,2,DOM,42,1986,1,USA_2_1986,265480000.0,68690.0,2269.0,21.0,74032.0,0.0,2468629.0,4098.0,240651.0,6565.0
250,USA,2,DOM,42,1987,1,USA_2_1987,273966000.0,76600.0,2280.0,21.0,80876.0,0.0,2561765.0,4471.0,242804.0,6716.0
251,USA,2,DOM,42,1988,1,USA_2_1988,281935000.0,60000.0,2250.0,20.0,90631.0,0.0,2669996.0,4022.0,245021.0,6867.0
252,USA,2,DOM,42,1989,1,USA_2_1989,294880000.0,60620.0,2240.0,21.0,87722.0,0.0,2745073.0,4086.0,247342.0,7019.0
253,USA,2,DOM,42,1990,1,USA_2_1990,289755000.0,57210.0,2180.0,21.0,89726.0,37.0,2798225.0,3316.0,249907.0,7170.0
254,USA,2,DOM,42,1991,1,USA_2_1991,262389000.0,34790.0,2110.0,21.0,79738.0,39.0,2827021.0,4140.0,252618.0,7320.0
255,USA,2,DOM,42,1992,1,USA_2_1992,286892000.0,59000.0,1920.0,22.0,84322.0,33.0,2856725.0,4271.0,255391.0,7471.0
256,USA,2,DOM,42,1993,1,USA_2_1993,297600000.0,108000.0,1810.0,22.0,88793.0,35.0,2921265.0,4695.0,258132.0,7620.0
257,USA,2,DOM,42,1994,1,USA_2_1994,293214000.0,115000.0,1710.0,22.0,91244.0,37.0,2962511.0,4948.0,260602.0,7769.0
258,USA,2,DOM,42,1995,1,USA_2_1995,277834000.0,109000.0,1620.0,22.0,95191.0,40.0,2996708.0,4829.0,262755.0,7915.0
259,USA,2,DOM,42,1996,1,USA_2_1996,277254000.0,116000.0,1570.0,22.0,95535.0,42.0,3055692.0,5012.0,265284.0,8052.0
260,USA,2,DOM,42,1997,1,USA_2_1997,276324000.0,119000.0,1530.0,22.0,98485.0,82.0,3114015.0,5054.0,267901.0,8097.0
261,USA,2,DOM,42,1998,1,USA_2_1998,279702000.0,115000.0,1510.0,25.0,98658.0,36.0,3126886.0,4917.0,274028.0,8232.0
262,USA,2,DOM,42,1999,1,USA_2_1999,292147000.0,114000.0,1490.0,30.0,97427.0,43.0,3161089.0,4593.0,276218.0,8364.0
263,USA,2,DOM,42,2000,1,USA_2_2000,303136000.0,169000.0,1366.0,24.0,101803.0,39.0,3283713.0,4573.0,278357.0,8495.0
264,USA,2,DOM,42,2001,1,USA_2_2001,322365000.0,156000.0,1368.0,24.0,90104.0,36.0,3184088.0,4813.0,285112.0,8688.0
265,USA,2,DOM,42,2002,1,USA_2_2002,348555000.0,229000.0,1414.0,24.0,91587.0,0.0,3227356.0,5085.0,290270.0,8935.0
266,USA,2,DOM,42,2003,1,USA_2_2003,404920000.0,156000.0,1427.0,26.0,93677.0,0.0,3243291.0,6688.0,292883.0,9071.0
267,USA,2,DOM,42,2004,1,USA_2_2004,455908000.0,128000.0,1450.0,25.0,99681.0,0.0,3267987.0,6104.0,295487.0,9207.0
268,USA,2,DOM,42,2005,1,USA_2_2005,495326000.0,273000.0,1474.0,25.0,94897.0,0.0,3267376.0,5891.0,298166.0,9343.0
269,USA,2,DOM,42,2006,1,USA_2_2006,521840000.0,256000.0,1546.0,25.0,98557.0,0.0,3245355.0,6417.0,300943.0,9479.0
270,USA,2,DOM,42,2007,1,USA_2_2007,552568000.0,271000.0,1506.0,25.0,98102.0,0.0,3309846.0,6847.0,303787.0,9615.0
271,USA,2,DOM,42,2008,1,USA_2_2008,616073000.0,278000.0,1498.0,50.0,91350.0,0.0,3258569.0,6843.0,306657.0,9750.0
272,USA,2,DOM,42,2009,1,USA_2_2009,662049000.0,265000.0,1540.0,50.0,58196.0,0.0,3108946.0,6121.0,309492.0,9884.0
273,USA,2,DOM,42,2010,1,USA_2_2010,693600000.0,231000.0,1580.0,50.0,80495.0,0.0,3211935.0,6805.0,312247.0,10017.0
274,USA,2,DOM,42,2011,1,USA_2_2011,687000000.0,342000.0,1564.0,25.0,86398.0,0.0,3206262.0,7068.0,314912.0,10148.0
275,USA,2,DOM,42,2012,1,USA_2_2012,655388000.0,363000.0,1569.0,25.0,88695.0,0.0,3159873.0,7352.0,317505.0,10277.0
276,USA,2,JAM,51,1969,1,USA_2_1969,81446000.0,5321.0,3460.0,1.0,128152.0,0.0,2198902.0,2840.0,202677.0,1844.0
277,USA,2,JAM,51,1970,1,USA_2_1970,77827008.0,6441.0,3070.0,1.0,119309.0,0.0,2276904.0,2691.0,205052.0,1810.0
278,USA,2,JAM,51,1971,1,USA_2_1971,74862000.0,7788.0,2720.0,4.0,109265.0,0.0,2311854.0,3008.0,207661.0,1890.0
279,USA,2,JAM,51,1972,1,USA_2_1972,77639000.0,8863.0,2323.0,4.0,120875.0,0.0,2396418.0,3019.0,209896.0,1930.0
280,USA,2,JAM,51,1973,1,USA_2_1973,78385000.0,14520.0,2206.0,4.0,136804.0,0.0,2490304.0,3276.0,211909.0,1960.0
281,USA,2,JAM,51,1974,1,USA_2_1974,85906000.0,16939.0,2146.0,4.0,132196.0,0.0,2430725.0,2956.0,213854.0,1990.0
282,USA,2,JAM,51,1975,1,USA_2_1975,90948000.0,21999.0,2098.0,1.0,105897.0,0.0,2393766.0,2689.0,215973.0,2030.0
283,USA,2,JAM,51,1976,1,USA_2_1976,91013000.0,29260.0,2075.0,1.0,116121.0,0.0,2536257.0,2583.0,218035.0,2050.0
284,USA,2,JAM,51,1977,1,USA_2_1977,100925000.0,31020.0,2060.0,1.0,113701.0,0.0,2619481.0,1988.0,220239.0,2074.0
285,USA,2,JAM,51,1978,1,USA_2_1978,109247000.0,27419.0,2060.0,2.0,124314.0,0.0,2612982.0,2039.0,222585.0,2100.0
286,USA,2,JAM,51,1979,1,USA_2_1979,122279000.0,25014.0,2033.0,1.0,123688.0,0.0,2659868.0,2251.0,225055.0,2120.0
287,USA,2,JAM,51,1980,1,USA_2_1980,143981000.0,23448.0,2050.0,2.0,101456.0,0.0,2584210.0,1802.0,227726.0,2140.0
288,USA,2,JAM,51,1981,1,USA_2_1981,169888000.0,36112.0,2101.0,2.0,109614.0,0.0,2502657.0,1513.0,229966.0,2180.0
289,USA,2,JAM,51,1982,1,USA_2_1982,196345000.0,35997.0,2168.0,2.0,67656.0,0.0,2380353.0,1716.0,232188.0,2190.0
290,USA,2,JAM,51,1983,1,USA_2_1983,217198000.0,39014.0,2201.0,3.0,76762.0,0.0,2378677.0,2013.0,234307.0,2241.0
291,USA,2,JAM,51,1984,1,USA_2_1984,237052000.0,26332.0,2222.0,2.0,83940.0,0.0,2467563.0,1361.0,236348.0,2280.0
292,USA,2,JAM,51,1985,1,USA_2_1985,245154000.0,25557.0,2244.0,2.0,80067.0,0.0,2466405.0,1690.0,238466.0,2311.0
293,USA,2,JAM,51,1986,1,USA_2_1986,265480000.0,20620.0,2269.0,3.0,74032.0,0.0,2468629.0,1802.0,240651.0,2340.0
294,USA,2,JAM,51,1987,1,USA_2_1987,273966000.0,25060.0,2280.0,3.0,80876.0,0.0,2561765.0,1426.0,242804.0,2350.0
295,USA,2,JAM,51,1988,1,USA_2_1988,281935000.0,34000.0,2250.0,3.0,90631.0,0.0,2669996.0,1625.0,245021.0,2360.0
296,USA,2,JAM,51,1989,1,USA_2_1989,294880000.0,27680.0,2240.0,3.0,87722.0,0.0,2745073.0,1831.0,247342.0,2390.0
297,USA,2,JAM,51,1990,1,USA_2_1990,289755000.0,32520.0,2180.0,3.0,89726.0,0.0,2798225.0,2355.0,249907.0,2415.0
298,USA,2,JAM,51,1991,1,USA_2_1991,262389000.0,24600.0,2110.0,3.0,79738.0,0.0,2827021.0,2162.0,252618.0,2366.0
299,USA,2,JAM,51,1992,1,USA_2_1992,286892000.0,19360.0,1920.0,3.0,84322.0,0.0,2856725.0,2391.0,255391.0,2424.0
300,USA,2,JAM,51,1993,1,USA_2_1993,297600000.0,27000.0,1810.0,3.0,88793.0,0.0,2921265.0,1897.0,258132.0,2446.0
301,USA,2,JAM,51,1994,1,USA_2_1994,293214000.0,28000.0,1710.0,3.0,91244.0,0.0,2962511.0,2142.0,260602.0,2473.0
302,USA,2,JAM,51,1995,1,USA_2_1995,277834000.0,28000.0,1620.0,3.0,95191.0,0.0,2996708.0,2518.0,262755.0,2500.0
303,USA,2,JAM,51,1996,1,USA_2_1996,277254000.0,28000.0,1570.0,3.0,95535.0,0.0,3055692.0,2716.0,265284.0,2515.0
304,USA,2,JAM,51,1997,1,USA_2_1997,276324000.0,42000.0,1530.0,3.0,98485.0,0.0,3114015.0,2865.0,267901.0,2554.0
305,USA,2,JAM,51,1998,1,USA_2_1998,279702000.0,45000.0,1510.0,3.0,98658.0,0.0,3126886.0,2212.0,274028.0,2538.0
306,USA,2,JAM,51,1999,1,USA_2_1999,292147000.0,51000.0,1490.0,3.0,97427.0,0.0,3161089.0,1974.0,276218.0,2560.0
307,USA,2,JAM,51,2000,1,USA_2_2000,303136000.0,42000.0,1366.0,3.0,101803.0,0.0,3283713.0,2766.0,278357.0,2583.0
308,USA,2,JAM,51,2001,1,USA_2_2001,322365000.0,40000.0,1368.0,3.0,90104.0,0.0,3184088.0,2744.0,285112.0,2604.0
309,USA,2,JAM,51,2002,1,USA_2_2002,348555000.0,56000.0,1414.0,3.0,91587.0,0.0,3227356.0,3176.0,290270.0,2627.0
310,USA,2,JAM,51,2003,1,USA_2_2003,404920000.0,52000.0,1427.0,3.0,93677.0,0.0,3243291.0,2801.0,292883.0,2647.0
311,USA,2,JAM,51,2004,1,USA_2_2004,455908000.0,53000.0,1450.0,3.0,99681.0,0.0,3267987.0,2528.0,295487.0,2666.0
312,USA,2,JAM,51,2005,1,USA_2_2005,495326000.0,56000.0,1474.0,3.0,94897.0,0.0,3267376.0,2107.0,298166.0,2682.0
313,USA,2,JAM,51,2006,1,USA_2_2006,521840000.0,57000.0,1546.0,3.0,98557.0,0.0,3245355.0,2875.0,300943.0,2696.0
314,USA,2,JAM,51,2007,1,USA_2_2007,552568000.0,108000.0,1506.0,3.0,98102.0,0.0,3309846.0,2491.0,303787.0,2708.0
315,USA,2,JAM,51,2008,1,USA_2_2008,616073000.0,96000.0,1498.0,3.0,91350.0,0.0,3258569.0,2428.0,306657.0,2719.0
316,USA,2,JAM,51,2009,1,USA_2_2009,662049000.0,62000.0,1540.0,3.0,58196.0,0.0,3108946.0,2573.0,309492.0,2730.0
317,USA,2,JAM,51,2010,1,USA_2_2010,693600000.0,102000.0,1580.0,3.0,80495.0,0.0,3211935.0,2362.0,312247.0,2741.0
318,USA,2,JAM,51,2011,1,USA_2_2011,687000000.0,139000.0,1564.0,3.0,86398.0,0.0,3206262.0,2532.0,314912.0,2755.0
319,USA,2,JAM,51,2012,1,USA_2_2012,655388000.0,139000.0,1569.0,3.0,88695.0,0.0,3159873.0,2512.0,317505.0,2769.0
320,USA,2,TRI,52,1967,1,USA_2_1967,75448000.0,2632.0,3380.0,1.0,115406.0,0.0,1903194.0,28644.0,198712.0,1010.0
321,USA,2,TRI,52,1968,1,USA_2_1968,80732000.0,2350.0,3550.0,1.0,119262.0,0.0,2094353.0,31408.0,200706.0,1021.0
322,USA,2,TRI,52,1969,1,USA_2_1969,81446000.0,2850.0,3460.0,1.0,128152.0,0.0,2198902.0,31404.0,202677.0,1028.0
323,USA,2,TRI,52,1970,1,USA_2_1970,77827008.0,3350.0,3070.0,1.0,119309.0,0.0,2276904.0,33705.0,205052.0,971.0
324,USA,2,TRI,52,1971,1,USA_2_1971,74862000.0,3949.0,2720.0,1.0,109265.0,0.0,2311854.0,31509.0,207661.0,978.0
325,USA,2,TRI,52,1972,1,USA_2_1972,77639000.0,4164.0,2323.0,1.0,120875.0,0.0,2396418.0,31208.0,209896.0,988.0
326,USA,2,TRI,52,1973,1,USA_2_1973,78385000.0,3726.0,2206.0,1.0,136804.0,0.0,2490304.0,30564.0,211909.0,997.0
327,USA,2,TRI,52,1974,1,USA_2_1974,85906000.0,4627.0,2146.0,1.0,132196.0,0.0,2430725.0,28255.0,213854.0,1004.0
328,USA,2,TRI,52,1975,1,USA_2_1975,90948000.0,5991.0,2098.0,1.0,105897.0,0.0,2393766.0,19180.0,215973.0,1012.0
329,USA,2,TRI,52,1976,1,USA_2_1976,91013000.0,6564.0,2075.0,1.0,116121.0,0.0,2536257.0,27076.0,218035.0,1023.0
330,USA,2,TRI,52,1977,1,USA_2_1977,100925000.0,8042.0,2060.0,1.0,113701.0,0.0,2619481.0,23912.0,220239.0,1035.0
331,USA,2,TRI,52,1978,1,USA_2_1978,109247000.0,14900.0,2060.0,1.0,124314.0,0.0,2612982.0,21576.0,222585.0,1049.0
332,USA,2,TRI,52,1979,1,USA_2_1979,122279000.0,21903.0,2033.0,1.0,123688.0,0.0,2659868.0,21431.0,225055.0,1064.0
333,USA,2,TRI,52,1980,1,USA_2_1980,143981000.0,29103.0,2050.0,1.0,101456.0,0.0,2584210.0,22604.0,227726.0,1082.0
334,USA,2,TRI,52,1981,1,USA_2_1981,169888000.0,43009.0,2101.0,2.0,109614.0,0.0,2502657.0,17944.0,229966.0,1094.0
335,USA,2,TRI,52,1982,1,USA_2_1982,196345000.0,68790.0,2168.0,2.0,67656.0,0.0,2380353.0,18218.0,232188.0,1116.0
336,USA,2,TRI,52,1983,1,USA_2_1983,217198000.0,81022.0,2201.0,2.0,76762.0,0.0,2378677.0,12392.0,234307.0,1139.0
337,USA,2,TRI,52,1984,1,USA_2_1984,237052000.0,75020.0,2222.0,2.0,83940.0,0.0,2467563.0,12080.0,236348.0,1170.0
338,USA,2,TRI,52,1985,1,USA_2_1985,245154000.0,73470.0,2244.0,2.0,80067.0,0.0,2466405.0,13826.0,238466.0,1178.0
339,USA,2,TRI,52,1986,1,USA_2_1986,265480000.0,193750.0,2269.0,2.0,74032.0,0.0,2468629.0,12417.0,240651.0,1195.0
340,USA,2,TRI,52,1987,1,USA_2_1987,273966000.0,-9.0,2280.0,2.0,80876.0,0.0,2561765.0,12960.0,242804.0,1193.0
341,USA,2,TRI,52,1988,1,USA_2_1988,281935000.0,-9.0,2250.0,2.0,90631.0,0.0,2669996.0,12077.0,245021.0,1208.0
342,USA,2,TRI,52,1989,1,USA_2_1989,294880000.0,59000.0,2240.0,2.0,87722.0,0.0,2745073.0,12939.0,247342.0,1206.0
343,USA,2,TRI,52,1990,1,USA_2_1990,289755000.0,-9.0,2180.0,2.0,89726.0,371.0,2798225.0,14507.0,249907.0,1215.0
344,USA,2,TRI,52,1991,1,USA_2_1991,262389000.0,29000.0,2110.0,2.0,79738.0,440.0,2827021.0,16591.0,252618.0,1225.0
345,USA,2,TRI,52,1992,1,USA_2_1992,286892000.0,74000.0,1920.0,2.0,84322.0,553.0,2856725.0,16726.0,255391.0,1240.0
346,USA,2,TRI,52,1993,1,USA_2_1993,297600000.0,-9.0,1810.0,2.0,88793.0,519.0,2921265.0,15051.0,258132.0,1247.0
347,USA,2,TRI,52,1994,1,USA_2_1994,293214000.0,77000.0,1710.0,2.0,91244.0,631.0,2962511.0,16975.0,260602.0,1250.0
348,USA,2,TRI,52,1995,1,USA_2_1995,277834000.0,72000.0,1620.0,2.0,95191.0,738.0,2996708.0,18291.0,262755.0,1260.0
349,USA,2,TRI,52,1996,1,USA_2_1996,277254000.0,67000.0,1570.0,2.0,95535.0,695.0,3055692.0,19282.0,265284.0,1264.0
350,USA,2,TRI,52,1997,1,USA_2_1997,276324000.0,40000.0,1530.0,2.0,98485.0,736.0,3114015.0,18321.0,267901.0,1307.0
351,USA,2,TRI,52,1998,1,USA_2_1998,279702000.0,44000.0,1510.0,2.0,98658.0,777.0,3126886.0,22678.0,274028.0,1283.0
352,USA,2,TRI,52,1999,1,USA_2_1999,292147000.0,40000.0,1490.0,2.0,97427.0,729.0,3161089.0,25029.0,276218.0,1289.0
353,USA,2,TRI,52,2000,1,USA_2_2000,303136000.0,62000.0,1366.0,3.0,101803.0,741.0,3283713.0,26739.0,278357.0,1295.0
354,USA,2,TRI,52,2001,1,USA_2_2001,322365000.0,67000.0,1368.0,3.0,90104.0,668.0,3184088.0,27518.0,285112.0,1267.0
355,USA,2,TRI,52,2002,1,USA_2_2002,348555000.0,28000.0,1414.0,3.0,91587.0,817.0,3227356.0,28107.0,290270.0,1278.0
356,USA,2,TRI,52,2003,1,USA_2_2003,404920000.0,55000.0,1427.0,3.0,93677.0,903.0,3243291.0,29053.0,292883.0,1284.0
357,USA,2,TRI,52,2004,1,USA_2_2004,455908000.0,70000.0,1450.0,3.0,99681.0,815.0,3267987.0,30359.0,295487.0,1290.0
358,USA,2,TRI,52,2005,1,USA_2_2005,495326000.0,64000.0,1474.0,3.0,94897.0,712.0,3267376.0,31865.0,298166.0,1297.0
359,USA,2,TRI,52,2006,1,USA_2_2006,521840000.0,52000.0,1546.0,3.0,98557.0,673.0,3245355.0,42596.0,300943.0,1303.0
360,USA,2,TRI,52,2007,1,USA_2_2007,552568000.0,55000.0,1506.0,3.0,98102.0,682.0,3309846.0,43659.0,303787.0,1310.0
361,USA,2,TRI,52,2008,1,USA_2_2008,616073000.0,143000.0,1498.0,3.0,91350.0,489.0,3258569.0,42482.0,306657.0,1316.0
362,USA,2,TRI,52,2009,1,USA_2_2009,662049000.0,106000.0,1540.0,4.0,58196.0,417.0,3108946.0,41521.0,309492.0,1323.0
363,USA,2,TRI,52,2010,1,USA_2_2010,693600000.0,170000.0,1580.0,4.0,80495.0,572.0,3211935.0,41937.0,312247.0,1328.0
364,USA,2,TRI,52,2011,1,USA_2_2011,687000000.0,379000.0,1564.0,4.0,86398.0,603.0,3206262.0,42237.0,314912.0,1333.0
365,USA,2,TRI,52,2012,1,USA_2_2012,655388000.0,460000.0,1569.0,4.0,88695.0,628.0,3159873.0,38992.0,317505.0,1337.0
366,USA,2,BAR,53,1967,1,USA_2_1967,75448000.0,0.0,3380.0,0.0,115406.0,0.0,1903194.0,181.0,198712.0,249.0
