stateabb,ccode,year,democ,autoc,polity,polity2
RUM,360,1965,0,7,-7,-7
RUM,360,1966,0,7,-7,-7
RUM,360,1967,0,7,-7,-7
RUM,360,1968,0,7,-7,-7
RUM,360,1969,0,7,-7,-7
RUM,360,1970,0,7,-7,-7
RUM,360,1971,0,7,-7,-7
RUM,360,1972,0,7,-7,-7
RUM,360,1973,0,7,-7,-7
RUM,360,1974,0,7,-7,-7
RUM,360,1975,0,7,-7,-7
RUM,360,1976,0,7,-7,-7
RUM,360,1977,0,8,-8,-8
RUM,360,1978,0,8,-8,-8
RUM,360,1979,0,8,-8,-8
RUM,360,1980,0,8,-8,-8
RUM,360,1981,0,8,-8,-8
RUM,360,1982,0,8,-8,-8
RUM,360,1983,0,8,-8,-8
RUM,360,1984,0,8,-8,-8
RUM,360,1985,0,8,-8,-8
RUM,360,1986,0,8,-8,-8
RUM,360,1987,0,8,-8,-8
RUM,360,1988,0,8,-8,-8
RUM,360,1989,-88,-88,-88,-1
RUM,360,1990,5,0,5,5
RUM,360,1991,5,0,5,5
RUM,360,1992,5,0,5,5
RUM,360,1993,5,0,5,5
RUM,360,1994,5,0,5,5
RUM,360,1995,5,0,5,5
RUM,360,1996,8,0,8,8
RUM,360,1997,8,0,8,8
RUM,360,1998,8,0,8,8
RUM,360,1999,8,0,8,8
RUM,360,2000,8,0,8,8
RUM,360,2001,8,0,8,8
RUM,360,2002,8,0,8,8
RUM,360,2003,8,0,8,8
RUM,360,2004,9,0,9,9
RUM,360,2005,9,0,9,9
RUM,360,2006,9,0,9,9
RUM,360,2007,9,0,9,9
RUM,360,2008,9,0,9,9
RUM,360,2009,9,0,9,9
RUM,360,2010,9,0,9,9
RUM,360,2011,9,0,9,9
RUM,360,2012,9,0,9,9
RUM,360,2013,9,0,9,9
RUM,360,2014,9,0,9,9
RUM,360,2015,9,0,9,9
RUM,360,2016,9,0,9,9
RUM,360,2017,9,0,9,9
RUM,360,2018,9,0,9,9
RUS,365,1800,0,10,-10,-10
RUS,365,1801,0,10,-10,-10
RUS,365,1802,0,10,-10,-10
RUS,365,1803,0,10,-10,-10
RUS,365,1804,0,10,-10,-10
RUS,365,1805,0,10,-10,-10
RUS,365,1806,0,10,-10,-10
RUS,365,1807,0,10,-10,-10
RUS,365,1808,0,10,-10,-10
RUS,365,1809,0,10,-10,-10
RUS,365,1810,0,10,-10,-10
RUS,365,1811,0,10,-10,-10
RUS,365,1812,0,10,-10,-10
RUS,365,1813,0,10,-10,-10
RUS,365,1814,0,10,-10,-10
RUS,365,1815,0,10,-10,-10
RUS,365,1816,0,10,-10,-10
RUS,365,1817,0,10,-10,-10
RUS,365,1818,0,10,-10,-10
RUS,365,1819,0,10,-10,-10
RUS,365,1820,0,10,-10,-10
RUS,365,1821,0,10,-10,-10
RUS,365,1822,0,10,-10,-10
RUS,365,1823,0,10,-10,-10
RUS,365,1824,0,10,-10,-10
RUS,365,1825,0,10,-10,-10
RUS,365,1826,0,10,-10,-10
RUS,365,1827,0,10,-10,-10
RUS,365,1828,0,10,-10,-10
RUS,365,1829,0,10,-10,-10
RUS,365,1830,0,10,-10,-10
RUS,365,1831,0,10,-10,-10
RUS,365,1832,0,10,-10,-10
RUS,365,1833,0,10,-10,-10
RUS,365,1834,0,10,-10,-10
RUS,365,1835,0,10,-10,-10
RUS,365,1836,0,10,-10,-10
RUS,365,1837,0,10,-10,-10
RUS,365,1838,0,10,-10,-10
RUS,365,1839,0,10,-10,-10
RUS,365,1840,0,10,-10,-10
RUS,365,1841,0,10,-10,-10
RUS,365,1842,0,10,-10,-10
RUS,365,1843,0,10,-10,-10
RUS,365,1844,0,10,-10,-10
RUS,365,1845,0,10,-10,-10
RUS,365,1846,0,10,-10,-10
RUS,365,1847,0,10,-10,-10
RUS,365,1848,0,10,-10,-10
RUS,365,1849,0,10,-10,-10
RUS,365,1850,0,10,-10,-10
RUS,365,1851,0,10,-10,-10
RUS,365,1852,0,10,-10,-10
RUS,365,1853,0,10,-10,-10
RUS,365,1854,0,10,-10,-10
RUS,365,1855,0,10,-10,-10
RUS,365,1856,0,10,-10,-10
RUS,365,1857,0,10,-10,-10
RUS,365,1858,0,10,-10,-10
RUS,365,1859,0,10,-10,-10
RUS,365,1860,0,10,-10,-10
RUS,365,1861,0,10,-10,-10
RUS,365,1862,0,10,-10,-10
RUS,365,1863,0,10,-10,-10
RUS,365,1864,0,10,-10,-10
RUS,365,1865,0,10,-10,-10
RUS,365,1866,0,10,-10,-10
RUS,365,1867,0,10,-10,-10
RUS,365,1868,0,10,-10,-10
RUS,365,1869,0,10,-10,-10
RUS,365,1870,0,10,-10,-10
RUS,365,1871,0,10,-10,-10
RUS,365,1872,0,10,-10,-10
RUS,365,1873,0,10,-10,-10
RUS,365,1874,0,10,-10,-10
RUS,365,1875,0,10,-10,-10
RUS,365,1876,0,10,-10,-10
RUS,365,1877,0,10,-10,-10
RUS,365,1878,0,10,-10,-10
RUS,365,1879,0,10,-10,-10
RUS,365,1880,0,10,-10,-10
RUS,365,1881,0,10,-10,-10
RUS,365,1882,0,10,-10,-10
RUS,365,1883,0,10,-10,-10
RUS,365,1884,0,10,-10,-10
RUS,365,1885,0,10,-10,-10
RUS,365,1886,0,10,-10,-10
RUS,365,1887,0,10,-10,-10
RUS,365,1888,0,10,-10,-10
RUS,365,1889,0,10,-10,-10
RUS,365,1890,0,10,-10,-10
RUS,365,1891,0,10,-10,-10
RUS,365,1892,0,10,-10,-10
RUS,365,1893,0,10,-10,-10
RUS,365,1894,0,10,-10,-10
RUS,365,1895,0,10,-10,-10
RUS,365,1896,0,10,-10,-10
RUS,365,1897,0,10,-10,-10
RUS,365,1898,0,10,-10,-10
RUS,365,1899,0,10,-10,-10
RUS,365,1900,0,10,-10,-10
RUS,365,1901,0,10,-10,-10
RUS,365,1902,0,10,-10,-10
RUS,365,1903,0,10,-10,-10
RUS,365,1904,0,10,-10,-10
RUS,365,1905,-88,-88,-88,-8
RUS,365,1906,1,7,-6,-6
RUS,365,1907,1,7,-6,-6
RUS,365,1908,1,7,-6,-6
RUS,365,1909,1,7,-6,-6
RUS,365,1910,1,7,-6,-6
RUS,365,1911,1,7,-6,-6
RUS,365,1912,1,7,-6,-6
RUS,365,1913,1,7,-6,-6
RUS,365,1914,1,7,-6,-6
RUS,365,1915,1,7,-6,-6
RUS,365,1916,1,7,-6,-6
RUS,365,1917,1,2,-1,-1
RUS,365,1918,1,2,-1,-1
RUS,365,1919,1,2,-1,-1
RUS,365,1920,1,2,-1,-1
RUS,365,1921,1,2,-1,-1
RUS,365,1922,1,2,-1,-1
RUS,365,1992,5,0,5,5
RUS,365,1993,4,1,3,3
RUS,365,1994,4,1,3,3
RUS,365,1995,4,1,3,3
RUS,365,1996,4,1,3,3
RUS,365,1997,4,1,3,3
RUS,365,1998,4,1,3,3
RUS,365,1999,4,1,3,3
RUS,365,2000,6,0,6,6
RUS,365,2001,6,0,6,6
RUS,365,2002,6,0,6,6
RUS,365,2003,6,0,6,6
RUS,365,2004,6,0,6,6
RUS,365,2005,6,0,6,6
RUS,365,2006,6,0,6,6
RUS,365,2007,5,1,4,4
RUS,365,2008,5,1,4,4
RUS,365,2009,5,1,4,4
RUS,365,2010,5,1,4,4
RUS,365,2011,5,1,4,4
RUS,365,2012,5,1,4,4
RUS,365,2013,5,1,4,4
RUS,365,2014,5,1,4,4
RUS,365,2015,5,1,4,4
RUS,365,2016,5,1,4,4
RUS,365,2017,5,1,4,4
RUS,365,2018,5,1,4,4
RVN,817,1955,1,4,-3,-3
RVN,817,1956,1,4,-3,-3
RVN,817,1957,1,4,-3,-3
RVN,817,1958,1,4,-3,-3
RVN,817,1959,1,4,-3,-3
RVN,817,1960,1,4,-3,-3
RVN,817,1961,1,4,-3,-3
RVN,817,1962,1,4,-3,-3
RVN,817,1963,1,4,-3,-3
RVN,817,1964,1,4,-3,-3
RVN,817,1965,-66,-66,-66,
RVN,817,1966,-66,-66,-66,
RVN,817,1967,-66,-66,-66,
RVN,817,1968,-66,-66,-66,
RVN,817,1969,-66,-66,-66,
RVN,817,1970,-66,-66,-66,
RVN,817,1971,-66,-66,-66,
RVN,817,1972,-66,-66,-66,
RVN,817,1973,-77,-77,-77,0
RVN,817,1974,-77,-77,-77,0
RVN,817,1975,-77,-77,-77,0
RWA,517,1961,1,6,-5,-5
RWA,517,1962,1,6,-5,-5
RWA,517,1963,1,6,-5,-5
RWA,517,1964,1,6,-5,-5
RWA,517,1965,1,6,-5,-5
RWA,517,1966,1,6,-5,-5
RWA,517,1967,1,6,-5,-5
RWA,517,1968,1,6,-5,-5
RWA,517,1969,1,6,-5,-5
RWA,517,1970,1,6,-5,-5
RWA,517,1971,1,6,-5,-5
RWA,517,1972,1,6,-5,-5
RWA,517,1973,0,7,-7,-7
RWA,517,1974,0,7,-7,-7
RWA,517,1975,0,7,-7,-7
RWA,517,1976,0,7,-7,-7
RWA,517,1977,0,7,-7,-7
RWA,517,1978,0,7,-7,-7
RWA,517,1979,0,7,-7,-7
RWA,517,1980,0,7,-7,-7
RWA,517,1981,0,7,-7,-7
RWA,517,1982,0,7,-7,-7
RWA,517,1983,0,7,-7,-7
RWA,517,1984,0,7,-7,-7
RWA,517,1985,0,7,-7,-7
RWA,517,1986,0,7,-7,-7
RWA,517,1987,0,7,-7,-7
RWA,517,1988,0,7,-7,-7
RWA,517,1989,0,7,-7,-7
RWA,517,1990,0,7,-7,-7
RWA,517,1991,0,7,-7,-7
RWA,517,1992,0,7,-7,-7
RWA,517,1993,0,7,-7,-7
RWA,517,1994,0,6,-6,-6
RWA,517,1995,0,6,-6,-6
RWA,517,1996,0,6,-6,-6
RWA,517,1997,0,6,-6,-6
RWA,517,1998,0,6,-6,-6
RWA,517,1999,0,6,-6,-6
RWA,517,2000,0,4,-4,-4
RWA,517,2001,0,4,-4,-4
RWA,517,2002,0,4,-4,-4
RWA,517,2003,0,3,-3,-3
RWA,517,2004,0,3,-3,-3
RWA,517,2005,0,3,-3,-3
RWA,517,2006,0,3,-3,-3
RWA,517,2007,0,3,-3,-3
RWA,517,2008,0,3,-3,-3
RWA,517,2009,0,3,-3,-3
RWA,517,2010,0,4,-4,-4
RWA,517,2011,0,4,-4,-4
RWA,517,2012,0,4,-4,-4
RWA,517,2013,0,3,-3,-3
RWA,517,2014,0,3,-3,-3
RWA,517,2015,0,3,-3,-3
RWA,517,2016,0,3,-3,-3
RWA,517,2017,0,3,-3,-3
RWA,517,2018,0,3,-3,-3
SAF,560,1910,7,3,4,4
SAF,560,1911,7,3,4,4
SAF,560,1912,7,3,4,4
SAF,560,1913,7,3,4,4
SAF,560,1914,7,3,4,4
SAF,560,1915,7,3,4,4
SAF,560,1916,7,3,4,4
SAF,560,1917,7,3,4,4
SAF,560,1918,7,3,4,4
SAF,560,1919,7,3,4,4
SAF,560,1920,7,3,4,4
SAF,560,1921,7,3,4,4
SAF,560,1922,7,3,4,4
SAF,560,1923,7,3,4,4
SAF,560,1924,7,3,4,4
SAF,560,1925,7,3,4,4
SAF,560,1926,7,3,4,4
SAF,560,1927,7,3,4,4
SAF,560,1928,7,3,4,4
SAF,560,1929,7,3,4,4
SAF,560,1930,7,3,4,4
SAF,560,1931,7,3,4,4
SAF,560,1932,7,3,4,4
SAF,560,1933,7,3,4,4
SAF,560,1934,7,3,4,4
SAF,560,1935,7,3,4,4
SAF,560,1936,7,3,4,4
SAF,560,1937,7,3,4,4
SAF,560,1938,7,3,4,4
SAF,560,1939,7,3,4,4
SAF,560,1940,7,3,4,4
SAF,560,1941,7,3,4,4
SAF,560,1942,7,3,4,4
SAF,560,1943,7,3,4,4
SAF,560,1944,7,3,4,4
SAF,560,1945,7,3,4,4
SAF,560,1946,7,3,4,4
SAF,560,1947,7,3,4,4
SAF,560,1948,7,3,4,4
SAF,560,1949,7,3,4,4
SAF,560,1950,7,3,4,4
SAF,560,1951,7,3,4,4
SAF,560,1952,7,3,4,4
SAF,560,1953,7,3,4,4
SAF,560,1954,7,3,4,4
SAF,560,1955,7,3,4,4
SAF,560,1956,7,3,4,4
SAF,560,1957,7,3,4,4
SAF,560,1958,7,3,4,4
SAF,560,1959,7,3,4,4
SAF,560,1960,7,3,4,4
SAF,560,1961,7,3,4,4
SAF,560,1962,7,3,4,4
SAF,560,1963,7,3,4,4
SAF,560,1964,7,3,4,4
SAF,560,1965,7,3,4,4
SAF,560,1966,7,3,4,4
SAF,560,1967,7,3,4,4
SAF,560,1968,7,3,4,4
SAF,560,1969,7,3,4,4
SAF,560,1970,7,3,4,4
SAF,560,1971,7,3,4,4
SAF,560,1972,7,3,4,4
SAF,560,1973,7,3,4,4
SAF,560,1974,7,3,4,4
SAF,560,1975,7,3,4,4
SAF,560,1976,7,3,4,4
SAF,560,1977,7,3,4,4
SAF,560,1978,7,3,4,4
SAF,560,1979,7,3,4,4
SAF,560,1980,7,3,4,4
SAF,560,1981,7,3,4,4
SAF,560,1982,7,3,4,4
SAF,560,1983,7,3,4,4
SAF,560,1984,7,3,4,4
SAF,560,1985,7,3,4,4
SAF,560,1986,7,3,4,4
SAF,560,1987,7,3,4,4
SAF,560,1988,7,3,4,4
SAF,560,1989,7,3,4,4
SAF,560,1990,7,2,5,5
SAF,560,1991,7,2,5,5
SAF,560,1992,-88,-88,-88,6
SAF,560,1993,-88,-88,-88,8
SAF,560,1994,9,0,9,9
SAF,560,1995,9,0,9,9
SAF,560,1996,9,0,9,9
SAF,560,1997,9,0,9,9
SAF,560,1998,9,0,9,9
SAF,560,1999,9,0,9,9
SAF,560,2000,9,0,9,9
SAF,560,2001,9,0,9,9
SAF,560,2002,9,0,9,9
SAF,560,2003,9,0,9,9
SAF,560,2004,9,0,9,9
SAF,560,2005,9,0,9,9
SAF,560,2006,9,0,9,9
SAF,560,2007,9,0,9,9
SAF,560,2008,9,0,9,9
SAF,560,2009,9,0,9,9
SAF,560,2010,9,0,9,9
SAF,560,2011,9,0,9,9
SAF,560,2012,9,0,9,9
SAF,560,2013,9,0,9,9
SAF,560,2014,9,0,9,9
SAF,560,2015,9,0,9,9
SAF,560,2016,9,0,9,9
SAF,560,2017,9,0,9,9
SAF,560,2018,9,0,9,9
SAL,92,1841,1,2,-1,-1
SAL,92,1842,1,2,-1,-1
SAL,92,1843,1,2,-1,-1
SAL,92,1844,1,2,-1,-1
SAL,92,1845,1,2,-1,-1
SAL,92,1846,1,2,-1,-1
SAL,92,1847,1,2,-1,-1
SAL,92,1848,1,2,-1,-1
SAL,92,1849,1,2,-1,-1
SAL,92,1850,1,2,-1,-1
SAL,92,1851,1,2,-1,-1
SAL,92,1852,1,2,-1,-1
SAL,92,1853,1,2,-1,-1
SAL,92,1854,1,2,-1,-1
SAL,92,1855,-66,-66,-66,
SAL,92,1856,-66,-66,-66,
SAL,92,1857,-66,-66,-66,
SAL,92,1858,1,2,-1,-1
SAL,92,1859,1,2,-1,-1
SAL,92,1860,1,2,-1,-1
SAL,92,1861,1,2,-1,-1
SAL,92,1862,1,2,-1,-1
SAL,92,1863,1,2,-1,-1
SAL,92,1864,1,2,-1,-1
SAL,92,1865,1,2,-1,-1
SAL,92,1866,1,2,-1,-1
SAL,92,1867,1,2,-1,-1
SAL,92,1868,1,2,-1,-1
SAL,92,1869,1,2,-1,-1
SAL,92,1870,1,2,-1,-1
SAL,92,1871,1,2,-1,-1
SAL,92,1872,1,2,-1,-1
SAL,92,1873,1,2,-1,-1
SAL,92,1874,1,2,-1,-1
SAL,92,1875,1,2,-1,-1
SAL,92,1876,1,2,-1,-1
SAL,92,1877,1,2,-1,-1
SAL,92,1878,1,2,-1,-1
SAL,92,1879,1,2,-1,-1
SAL,92,1880,1,2,-1,-1
SAL,92,1881,1,2,-1,-1
SAL,92,1882,1,2,-1,-1
SAL,92,1883,1,2,-1,-1
SAL,92,1884,1,2,-1,-1
SAL,92,1885,1,2,-1,-1
SAL,92,1886,1,2,-1,-1
SAL,92,1887,1,2,-1,-1
SAL,92,1888,1,2,-1,-1
SAL,92,1889,1,2,-1,-1
SAL,92,1890,1,2,-1,-1
SAL,92,1891,1,2,-1,-1
SAL,92,1892,1,2,-1,-1
SAL,92,1893,1,2,-1,-1
SAL,92,1894,1,2,-1,-1
SAL,92,1895,1,2,-1,-1
SAL,92,1896,1,2,-1,-1
SAL,92,1897,1,2,-1,-1
SAL,92,1898,1,2,-1,-1
SAL,92,1899,1,2,-1,-1
SAL,92,1900,1,2,-1,-1
SAL,92,1901,1,2,-1,-1
SAL,92,1902,1,2,-1,-1
SAL,92,1903,0,6,-6,-6
SAL,92,1904,0,6,-6,-6
SAL,92,1905,0,6,-6,-6
SAL,92,1906,0,6,-6,-6
SAL,92,1907,0,6,-6,-6
SAL,92,1908,0,6,-6,-6
SAL,92,1909,0,6,-6,-6
SAL,92,1910,0,6,-6,-6
SAL,92,1911,0,6,-6,-6
SAL,92,1912,0,6,-6,-6
SAL,92,1913,0,6,-6,-6
